query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,latency_ms
585,0.5318,1.263,0.882,1.0751
586,0.5328,1.265,0.882,0.9113
587,0.5338,1.268,0.882,1.0218
588,0.5348,1.27,0.882,1.0153
589,0.5358,1.273,0.882,0.9178
590,0.5367,1.275,0.882,0.9401
591,0.5377,1.277,0.882,1.131
592,0.5388,1.28,0.882,0.9861
593,0.5398,1.282,0.882,0.9111
594,0.5407,1.284,0.882,0.8694
595,0.5416,1.286,0.882,0.9015
596,0.5425,1.288,0.882,0.9831
597,0.5435,1.291,0.882,1.0845
598,0.5446,1.293,0.882,1.2164
599,0.5458,1.296,0.882,0.9869
600,0.5468,1.299,0.882,0.9981
601,0.5478,1.301,0.931,1.0557
602,0.5489,1.304,0.931,1.0627
603,0.55,1.306,0.931,1.0101
604,0.551,1.309,0.931,1.0382
605,0.552,1.311,0.931,1.0401
606,0.5531,1.314,0.931,0.9987
607,0.5541,1.316,0.931,0.8608
608,0.5549,1.318,0.931,0.8653
609,0.5558,1.32,0.931,1.0433
610,0.5569,1.323,0.931,0.8558
611,0.5577,1.325,0.931,0.9628
612,0.5587,1.327,0.931,0.9478
613,0.5596,1.329,0.931,0.8549
614,0.5605,1.331,0.931,0.83
615,0.5613,1.333,0.931,1.0798
616,0.5624,1.336,0.931,0.9428
617,0.5634,1.338,0.931,0.7917
618,0.5642,1.34,0.931,0.8546
619,0.565,1.342,0.931,1.033
620,0.5661,1.344,0.931,0.9207
621,0.567,1.347,0.931,0.8444
622,0.5678,1.349,0.931,0.8698
623,0.5687,1.351,0.981,1.0492
624,0.5698,1.353,0.981,0.9917
625,0.5708,1.356,0.981,0.9637
626,0.5717,1.358,0.981,1.0042
627,0.5728,1.36,0.981,1.0567
628,0.5738,1.363,0.981,0.9546
629,0.5748,1.365,0.981,0.825
630,0.5756,1.367,0.981,0.9371
631,0.5765,1.369,0.981,0.8669
632,0.5774,1.371,0.981,0.842
633,0.5783,1.373,0.981,0.9858
634,0.5793,1.376,0.981,1.0357
635,0.5803,1.378,0.981,0.8225
636,0.5811,1.38,0.981,0.9067
637,0.582,1.382,0.981,0.9201
638,0.583,1.385,0.981,0.7827
639,0.5837,1.386,0.981,0.8841
640,0.5846,1.389,0.981,0.9348
641,0.5856,1.391,0.981,0.807
642,0.5864,1.393,0.981,0.883
643,0.5873,1.395,0.981,0.9809
644,0.5883,1.397,0.981,0.847
645,0.5891,1.399,0.981,0.994
646,0.5901,1.402,0.981,1.0817
647,0.5912,1.404,1.031,0.9986
648,0.5922,1.406,1.031,0.8728
649,0.5931,1.409,1.035,0.7434
650,0.5938,1.41,1.035,0.7208
651,0.5946,1.412,1.035,0.9777
652,0.5956,1.414,1.035,0.7228
653,0.5963,1.416,1.035,0.82
654,0.5971,1.418,1.035,0.8888
655,0.598,1.42,1.035,0.842
656,0.5989,1.422,1.035,0.7186
657,0.5996,1.424,1.035,0.9449
658,0.6005,1.426,1.035,0.7866
659,0.6013,1.428,1.035,0.716
660,0.6021,1.43,1.035,0.861
661,0.6029,1.432,1.035,0.7285
662,0.6037,1.434,1.035,0.909
663,0.6046,1.436,1.035,0.7422
664,0.6053,1.438,1.035,0.8244
665,0.6062,1.44,1.035,0.7834
666,0.6069,1.441,1.035,0.734
667,0.6077,1.443,1.035,0.8826
668,0.6086,1.445,1.035,0.7981
669,0.6094,1.447,1.035,0.8219
670,0.6102,1.449,1.035,0.7792
671,0.611,1.451,1.035,0.8277
672,0.6118,1.453,1.035,0.8238
673,0.6127,1.455,1.035,0.9483
674,0.6136,1.457,1.035,0.7487
675,0.6144,1.459,1.035,0.851
676,0.6152,1.461,1.035,0.7463
677,0.616,1.463,1.035,0.7781
678,0.6167,1.465,1.035,0.7687
679,0.6175,1.467,1.035,0.9517
680,0.6185,1.469,1.035,0.863
681,0.6193,1.471,1.035,0.7848
682,0.6201,1.473,1.035,0.8939
683,0.621,1.475,1.035,0.802
684,0.6218,1.477,1.035,0.8513
685,0.6227,1.479,1.035,0.8034
686,0.6235,1.481,1.035,0.8307
687,0.6243,1.483,1.035,0.7797
688,0.6251,1.485,1.035,0.8115
689,0.6259,1.487,1.035,0.8066
690,0.6268,1.489,1.035,0.9063
691,0.6277,1.491,1.035,1.0695
692,0.6287,1.493,1.035,0.9279
693,0.6297,1.495,1.035,0.8895
694,0.6306,1.498,1.035,0.8914
